Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
16:00,FC Rostov,0,0,Dinamo Moscow,Nov 10 2018
11:00,FC Ufa,2,0,Spartak Moscow,Nov 11 2018
13:00,FC Krasnodar,3,0,FC Yenisey Krasnoyarsk,Nov 11 2018
13:30,Rubin Kazan,0,0,Lokomotiv Moscow,Nov 11 2018
16:00,CSKA Moscow,2,0,Zenit St. Petersburg,Nov 11 2018
15:00,FK Akhmat,0,2,CSKA Moscow,Nov 23 2018
17:30,Lokomotiv Moscow,1,2,Ural,Nov 23 2018
11:00,Dinamo Moscow,1,2,FC Yenisey Krasnoyarsk,Nov 24 2018
13:30,FC Orenburg,1,0,FC Ufa,Nov 24 2018
16:00,Anzhi Makhachkala,1,1,Rubin Kazan,Nov 24 2018
11:00,Spartak Moscow,3,1,Krylya Sovetov Samara,Nov 25 2018
13:30,FC Krasnodar,3,0,Arsenal Tula,Nov 25 2018
16:00,Zenit St. Petersburg,2,0,FC Rostov,Nov 25 2018
16:30,Rubin Kazan,1,1,Dinamo Moscow,Nov 30 2018
17:30,Rubin Kazan,2,1,Krylya Sovetov Samara,Okt 1 2018
17:30,Arsenal Tula,1,1,FC Ufa,Okt 5 2018
12:00,Krylya Sovetov Samara,1,0,Dinamo Moscow,Okt 6 2018
14:30,FC Rostov,0,1,FC Orenburg,Okt 6 2018
17:00,Rubin Kazan,1,0,Ural,Okt 6 2018
09:30,FC Yenisey Krasnoyarsk,2,3,Spartak Moscow,Okt 7 2018
12:00,FK Akhmat,0,0,Anzhi Makhachkala,Okt 7 2018
14:30,Zenit St. Petersburg,2,1,FC Krasnodar,Okt 7 2018
17:00,CSKA Moscow,0,1,Lokomotiv Moscow,Okt 7 2018
16:00,Anzhi Makhachkala,0,2,CSKA Moscow,Okt 19 2018
18:30,Lokomotiv Moscow,2,1,FC Rostov,Okt 19 2018
09:30,FC Orenburg,0,0,FC Yenisey Krasnoyarsk,Okt 20 2018
12:00,Ural,1,1,Krylya Sovetov Samara,Okt 20 2018
14:30,FC Ufa,0,0,Rubin Kazan,Okt 20 2018
12:00,Dinamo Moscow,1,0,Zenit St. Petersburg,Okt 21 2018
14:30,Spartak Moscow,2,3,Arsenal Tula,Okt 21 2018
17:00,FC Krasnodar,0,1,FK Akhmat,Okt 21 2018
12:00,Ural,1,1,FC Ufa,Okt 27 2018
14:30,Arsenal Tula,2,2,FC Orenburg,Okt 27 2018
17:00,FC Rostov,1,0,Anzhi Makhachkala,Okt 27 2018
11:00,FC Yenisey Krasnoyarsk,0,3,Lokomotiv Moscow,Okt 28 2018
13:30,FK Akhmat,0,0,Dinamo Moscow,Okt 28 2018
16:00,CSKA Moscow,1,2,FC Krasnodar,Okt 28 2018
15:00,Krylya Sovetov Samara,0,1,Zenit St. Petersburg,Okt 29 2018
17:30,Rubin Kazan,1,1,Spartak Moscow,Okt 29 2018
12:00,Krylya Sovetov Samara,1,0,Anzhi Makhachkala,Sep 1 2018
14:30,CSKA Moscow,4,0,Ural,Sep 1 2018
17:00,FC Krasnodar,2,1,Lokomotiv Moscow,Sep 1 2018
12:00,FC Yenisey Krasnoyarsk,0,0,Arsenal Tula,Sep 2 2018
14:30,Dinamo Moscow,2,0,FC Orenburg,Sep 2 2018
17:00,Zenit St. Petersburg,0,0,Spartak Moscow,Sep 2 2018
19:30,FK Akhmat,2,1,FC Ufa,Sep 2 2018
17:30,Lokomotiv Moscow,1,1,Dinamo Moscow,Sep 14 2018
12:00,Rubin Kazan,1,0,FC Yenisey Krasnoyarsk,Sep 15 2018
14:30,FC Ufa,0,3,CSKA Moscow,Sep 15 2018
17:00,Arsenal Tula,4,0,Krylya Sovetov Samara,Sep 15 2018
12:00,FC Orenburg,1,2,Zenit St. Petersburg,Sep 16 2018
14:30,Anzhi Makhachkala,0,4,FC Krasnodar,Sep 16 2018
17:00,Spartak Moscow,1,2,FK Akhmat,Sep 16 2018
15:30,Ural,1,1,FC Rostov,Sep 17 2018
09:30,FC Yenisey Krasnoyarsk,1,2,Ural,Sep 22 2018
12:00,Dinamo Moscow,0,1,Anzhi Makhachkala,Sep 22 2018
14:30,Arsenal Tula,2,2,Rubin Kazan,Sep 22 2018
17:00,FC Rostov,0,0,FC Ufa,Sep 22 2018
17:00,FK Akhmat,1,1,FC Orenburg,Sep 22 2018
14:30,Zenit St. Petersburg,5,3,Lokomotiv Moscow,Sep 23 2018
17:00,CSKA Moscow,1,1,Spartak Moscow,Sep 23 2018
16:30,Krylya Sovetov Samara,0,3,FC Krasnodar,Sep 24 2018
15:30,FC Orenburg,0,1,CSKA Moscow,Sep 28 2018
09:30,Ural,2,1,Arsenal Tula,Sep 29 2018
14:30,FC Ufa,2,1,FC Yenisey Krasnoyarsk,Sep 29 2018
