Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
19:45,Girona,0,2,SD Huesca,Feb 9 2019
11:00,Leganes,3,0,Real Betis,Feb 10 2019
15:15,Valencia,0,0,Real Sociedad,Feb 10 2019
17:30,Sevilla,2,2,Eibar,Feb 10 2019
19:45,Athletic Bilbao,0,0,Barcelona,Feb 10 2019
20:00,Deportivo Alaves,2,0,Levante,Feb 11 2019
20:00,Eibar,2,2,Getafe,Feb 15 2019
12:00,Celta Vigo,1,4,Levante,Feb 16 2019
15:15,Rayo Vallecano,0,1,Atletico Madrid,Feb 16 2019
17:30,Real Sociedad,3,0,Leganes,Feb 16 2019
19:45,Barcelona,1,0,Real Valladolid,Feb 16 2019
11:00,Real Madrid,1,2,Girona,Feb 17 2019
15:15,Valencia,0,0,Espanyol,Feb 17 2019
17:30,Villarreal,3,0,Sevilla,Feb 17 2019
19:45,Real Betis,1,1,Deportivo Alaves,Feb 17 2019
20:00,SD Huesca,0,1,Athletic Bilbao,Feb 18 2019
20:00,Espanyol,1,1,SD Huesca,Feb 22 2019
12:00,Getafe,2,1,Rayo Vallecano,Feb 23 2019
15:15,Sevilla,2,4,Barcelona,Feb 23 2019
17:30,Deportivo Alaves,0,0,Celta Vigo,Feb 23 2019
19:45,Athletic Bilbao,1,0,Eibar,Feb 23 2019
11:00,Leganes,1,1,Valencia,Feb 24 2019
15:15,Atletico Madrid,2,0,Villarreal,Feb 24 2019
17:30,Real Valladolid,0,2,Real Betis,Feb 24 2019
19:45,Levante,1,2,Real Madrid,Feb 24 2019
20:00,Girona,0,0,Real Sociedad,Feb 25 2019
20:30,Villarreal,2,2,Real Madrid,Jan 3 2019
18:00,Levante,2,2,Girona,Jan 4 2019
20:00,Espanyol,1,0,Leganes,Jan 4 2019
12:00,Real Valladolid,0,1,Rayo Vallecano,Jan 5 2019
15:15,Deportivo Alaves,2,1,Valencia,Jan 5 2019
19:45,SD Huesca,2,1,Real Betis,Jan 5 2019
11:00,Eibar,0,0,Villarreal,Jan 6 2019
15:15,Sevilla,1,1,Atletico Madrid,Jan 6 2019
17:30,Real Madrid,0,2,Real Sociedad,Jan 6 2019
19:45,Getafe,1,2,Barcelona,Jan 6 2019
20:00,Celta Vigo,1,2,Athletic Bilbao,Jan 7 2019
