Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
18:00,Nimes,3,1,Angers,Jan 23 2019
19:45,Marseille,1,2,Lille,Jan 25 2019
19:00,Guingamp,0,1,Reims,Jan 26 2019
19:00,Dijon,2,0,Monaco,Jan 26 2019
19:00,Nice,2,0,Nimes,Jan 26 2019
19:00,Strasbourg,1,0,Bordeaux,Jan 26 2019
14:00,Montpellier,2,0,Caen,Jan 27 2019
16:00,Amiens,0,1,Lyon,Jan 27 2019
19:00,Toulouse,0,0,Angers,Jan 27 2019
20:00,Paris Saint-Germain,4,1,Rennes,Jan 27 2019
20:00,Nantes,1,1,Saint-Etienne,Jan 30 2019
16:00,Lille,2,2,Lyon,Des 1 2018
19:00,Monaco,1,2,Montpellier,Des 1 2018
19:00,Nimes,3,0,Amiens,Des 1 2018
19:00,Angers,1,1,Caen,Des 1 2018
19:00,Guingamp,0,0,Nice,Des 1 2018
14:00,Toulouse,2,2,Dijon,Des 2 2018
16:00,Rennes,1,4,Strasbourg,Des 2 2018
16:00,Marseille,0,0,Reims,Des 2 2018
20:00,Bordeaux,2,2,Paris Saint-Germain,Des 2 2018
18:00,Nice,0,0,Angers,Des 4 2018
18:00,Amiens,0,2,Monaco,Des 4 2018
20:00,Montpellier,0,1,Lille,Des 4 2018
18:00,Lyon,0,2,Rennes,Des 5 2018
18:00,Reims,0,1,Toulouse,Des 5 2018
18:00,Nantes,3,2,Marseille,Des 5 2018
18:00,Bordeaux,3,2,Saint-Etienne,Des 5 2018
18:00,Caen,1,2,Nimes,Des 5 2018
18:00,Dijon,2,1,Guingamp,Des 5 2018
20:00,Strasbourg,1,1,Paris Saint-Germain,Des 5 2018
19:00,Guingamp,1,2,Amiens,Des 8 2018
19:00,Rennes,2,0,Dijon,Des 8 2018
14:00,Strasbourg,2,2,Caen,Des 9 2018
16:00,Lille,1,1,Reims,Des 9 2018
19:00,Reims,2,1,Strasbourg,Des 15 2018
14:00,Nimes,2,3,Lille,Des 16 2018
16:00,Nice,1,1,Saint-Etienne,Des 16 2018
20:00,Lyon,3,0,Monaco,Des 16 2018
18:30,Caen,2,1,Toulouse,Des 18 2018
20:00,Angers,1,1,Marseille,Des 22 2018
20:00,Lille,1,2,Toulouse,Des 22 2018
20:00,Monaco,0,2,Guingamp,Des 22 2018
20:00,Montpellier,1,1,Lyon,Des 22 2018
20:00,Paris Saint-Germain,1,0,Nantes,Des 22 2018
20:00,Reims,2,2,Caen,Des 22 2018
20:00,Rennes,4,0,Nimes,Des 22 2018
20:00,Saint-Etienne,3,0,Dijon,Des 22 2018
20:00,Strasbourg,2,0,Nice,Des 22 2018
16:00,Bordeaux,1,1,Amiens,Des 23 2018
19:45,Paris Saint-Germain,2,1,Lille,Nov 2 2018
16:00,Lyon,1,1,Bordeaux,Nov 3 2018
19:00,Caen,1,2,Rennes,Nov 3 2018
19:00,Dijon,0,4,Nimes,Nov 3 2018
19:00,Reims,1,0,Monaco,Nov 3 2018
19:00,Nice,1,0,Amiens,Nov 3 2018
19:00,Strasbourg,1,1,Toulouse,Nov 3 2018
14:00,Nantes,5,0,Guingamp,Nov 4 2018
16:00,Saint-Etienne,4,3,Angers,Nov 4 2018
20:00,Montpellier,3,0,Marseille,Nov 4 2018
19:45,Lille,0,0,Strasbourg,Nov 9 2018
16:00,Guingamp,2,4,Lyon,Nov 10 2018
19:00,Angers,1,0,Montpellier,Nov 10 2018
